PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,Cluster
9953,22,Female,USA,RPG,22.27951641945532,1,Hard,4,58,83,24,Medium,1
45417,16,Female,Other,Sports,8.78461508181883,0,Medium,9,151,52,29,High,0
29391,38,Female,Europe,RPG,13.759801685405582,0,Easy,18,76,45,18,Medium,0
9853,27,Female,USA,Action,19.33089412262859,0,Easy,16,176,29,0,High,0
35851,21,Female,Other,Strategy,17.813670190879908,1,Easy,3,70,23,35,Low,1
43404,28,Female,Europe,Sports,15.610974751169495,0,Hard,10,92,98,1,Medium,0
18986,19,Female,Europe,Strategy,8.332967609121415,0,Easy,12,40,9,32,Medium,2
17501,39,Male,USA,RPG,11.79978612766132,0,Medium,19,51,78,6,Medium,0
33438,38,Female,Europe,RPG,18.522859864543328,1,Easy,6,168,69,18,Medium,1
14595,40,Male,Europe,Sports,4.163497409266734,0,Easy,3,151,61,1,Medium,0
33999,47,Female,Europe,RPG,23.61982002006274,0,Easy,6,73,69,22,Medium,0
9962,35,Male,Asia,Sports,14.26706496378324,0,Hard,15,159,74,23,High,0
46229,26,Male,Asia,Action,19.798169579490583,0,Easy,14,174,26,18,High,0
45757,24,Female,USA,Action,13.594878178244327,0,Medium,9,82,52,23,Medium,0
10033,42,Male,Europe,Strategy,2.28585707577695,0,Easy,2,66,4,14,Low,0
36437,27,Female,Other,Action,9.416008264866049,0,Medium,13,95,67,25,Medium,0
43638,27,Female,Asia,RPG,19.22328189827897,1,Hard,3,112,5,29,Medium,1
31039,44,Female,USA,Strategy,11.472997411794754,0,Easy,16,118,32,48,High,0
33651,19,Male,USA,Sports,1.81024124419646,0,Easy,19,44,27,26,Medium,0
37762,19,Male,USA,RPG,15.036662475751932,1,Medium,6,76,94,35,Medium,1
18506,45,Male,Asia,Action,9.439560534766034,1,Hard,0,46,78,7,Low,1
39840,29,Female,Europe,Action,19.03180721141836,0,Medium,9,147,38,22,Medium,0
29745,20,Female,Europe,Action,9.993127412258678,0,Medium,7,81,23,7,Medium,0
11767,16,Male,USA,RPG,16.04341901490432,0,Easy,11,68,18,17,Medium,0
29162,34,Male,USA,Simulation,22.60766204434352,0,Easy,17,41,57,18,Medium,2
32942,44,Male,USA,Action,17.84778320257412,0,Hard,4,15,67,35,Low,0
13689,45,Male,Europe,Action,7.046737854319989,0,Easy,12,17,84,42,Medium,0
40612,39,Female,USA,Sports,7.507211615431906,0,Easy,4,89,2,39,Medium,0
21146,29,Male,USA,Sports,23.34694698054336,0,Medium,18,122,35,48,High,0
25842,37,Male,Asia,Strategy,8.359645975189371,1,Hard,8,161,46,13,Medium,1
26237,39,Male,Europe,Action,8.952073016131681,1,Easy,9,44,29,3,Medium,1
9128,39,Female,Europe,RPG,14.173755660725837,0,Easy,15,108,49,32,High,0
33115,39,Male,Europe,RPG,11.986642506554515,0,Hard,0,144,36,29,Low,0
41730,24,Male,USA,Strategy,10.620335737248126,0,Easy,13,153,73,20,High,0
47347,31,Male,USA,Sports,5.506950882620572,0,Easy,14,149,99,17,High,0
